provinsi,daerah,jenis,tahun,peng,peng_log,Cluster
GORONTALO,PERDESAAN,NONMAKANAN,2008,90760.0,11.415984956902713,0
GORONTALO,PERDESAAN,NONMAKANAN,2009,110225.0,11.610288082536993,0
GORONTALO,PERDESAAN,NONMAKANAN,2010,167397.0,12.02812948953484,0
GORONTALO,PERDESAAN,NONMAKANAN,2011,207844.0,12.24454788858196,0
GORONTALO,PERDESAAN,NONMAKANAN,2012,224699.0,12.322521458173421,0
GORONTALO,PERDESAAN,NONMAKANAN,2013,251364.0,12.43466134508028,2
GORONTALO,PERDESAAN,NONMAKANAN,2014,223008.0,12.314967408372258,2
GORONTALO,PERDESAAN,NONMAKANAN,2015,234180.0,12.363849599613088,2
GORONTALO,PERDESAAN,NONMAKANAN,2016,295510.0,12.596461340177756,2
GORONTALO,PERDESAAN,NONMAKANAN,2017,328112.0,12.701113340230703,3
GORONTALO,PERDESAAN,NONMAKANAN,2018,363356.0,12.803141101030533,3
GORONTALO,PERDESAAN,NONMAKANAN,2019,400875.0,12.901407431535532,3
GORONTALO,PERDESAAN,NONMAKANAN,2020,431686.0,12.9754560675854,3
GORONTALO,PERDESAAN,NONMAKANAN,2021,473763.0,13.068464586393326,3
GORONTALO,PERDESAAN,NONMAKANAN,2022,408531.0,12.920325525587456,3
GORONTALO,PERDESAAN,TOTAL,2007,200091.0,12.206532539762607,0
GORONTALO,PERDESAAN,TOTAL,2008,224270.0,12.320610421021527,0
GORONTALO,PERDESAAN,TOTAL,2009,257416.0,12.458452617029328,0
GORONTALO,PERDESAAN,TOTAL,2010,361621.0,12.798354746357402,0
GORONTALO,PERDESAAN,TOTAL,2011,434099.0,12.981030201287686,0
GORONTALO,PERDESAAN,TOTAL,2012,468693.0,13.05770538246338,2
GORONTALO,PERDESAAN,TOTAL,2013,497976.0,13.118309170201286,2
GORONTALO,PERDESAAN,TOTAL,2014,546188.0,13.210720348675775,2
GORONTALO,PERDESAAN,TOTAL,2015,521190.0,13.163871856240299,2
GORONTALO,PERDESAAN,TOTAL,2016,632647.0,13.357669464306793,2
GORONTALO,PERDESAAN,TOTAL,2017,722116.0,13.4899424546078,3
GORONTALO,PERDESAAN,TOTAL,2018,738346.0,13.512169182779965,3
GORONTALO,PERDESAAN,TOTAL,2019,805283.0,13.598950289214223,3
GORONTALO,PERDESAAN,TOTAL,2020,866580.0,13.672310863284151,3
GORONTALO,PERDESAAN,TOTAL,2021,953784.0,13.768193558155183,1
GORONTALO,PERDESAAN,TOTAL,2022,910227.0,13.72145039656131,3
GORONTALO,PERKOTAAN,MAKANAN,2007,175183.0,12.073592129113207,0
GORONTALO,PERKOTAAN,MAKANAN,2008,186260.0,12.134904194900493,0
GORONTALO,PERKOTAAN,MAKANAN,2009,202468.0,12.218342067390056,0
GORONTALO,PERKOTAAN,MAKANAN,2010,260413.0,12.47002795131221,0
GORONTALO,PERKOTAAN,MAKANAN,2011,314046.0,12.65729793521789,0
GORONTALO,PERKOTAAN,MAKANAN,2012,319105.0,12.673278614972672,0
GORONTALO,PERKOTAAN,MAKANAN,2013,334025.0,12.718974113240504,2
GORONTALO,PERKOTAAN,MAKANAN,2014,367410.0,12.814236391434726,2
GORONTALO,PERKOTAAN,MAKANAN,2015,400853.0,12.90135255021637,2
GORONTALO,PERKOTAAN,MAKANAN,2016,458798.0,13.036367484636024,2
GORONTALO,PERKOTAAN,MAKANAN,2017,525875.0,13.172820722483598,3
GORONTALO,PERKOTAAN,MAKANAN,2018,501436.0,13.125233255362273,3
GORONTALO,PERKOTAAN,MAKANAN,2019,519468.0,13.160562414978658,3
GORONTALO,PERKOTAAN,MAKANAN,2020,532422.0,13.185193565171026,3
GORONTALO,PERKOTAAN,MAKANAN,2021,593594.0,13.29395254761924,3
GORONTALO,PERKOTAAN,MAKANAN,2022,576110.0,13.264055629445496,3
GORONTALO,PERKOTAAN,NONMAKANAN,2007,231308.0,12.351509757968373,0
GORONTALO,PERKOTAAN,NONMAKANAN,2008,202981.0,12.220872584141773,0
GORONTALO,PERKOTAAN,NONMAKANAN,2009,197485.0,12.193422974734828,0
GORONTALO,PERKOTAAN,NONMAKANAN,2010,277089.0,12.532097642145027,0
GORONTALO,PERKOTAAN,NONMAKANAN,2011,361647.0,12.79842664205337,0
GORONTALO,PERKOTAAN,NONMAKANAN,2012,365828.0,12.809921290090694,2
GORONTALO,PERKOTAAN,NONMAKANAN,2013,405979.0,12.91405917628676,2
GORONTALO,PERKOTAAN,NONMAKANAN,2014,463936.0,13.047504046127946,2
GORONTALO,PERKOTAAN,NONMAKANAN,2015,541711.0,13.202489773883551,2
GORONTALO,PERKOTAAN,NONMAKANAN,2016,567969.0,13.249823879407018,2
GORONTALO,PERKOTAAN,NONMAKANAN,2017,680550.0,13.430658043158891,3
GORONTALO,PERKOTAAN,NONMAKANAN,2018,653909.0,13.390725006290667,3
GORONTALO,PERKOTAAN,NONMAKANAN,2019,754067.0,13.533237828600003,3
GORONTALO,PERKOTAAN,NONMAKANAN,2020,811910.0,13.607146007225317,3
GORONTALO,PERKOTAAN,NONMAKANAN,2021,798884.0,13.590972284477118,3
GORONTALO,PERKOTAAN,NONMAKANAN,2022,862767.0,13.66790110426043,3
GORONTALO,PERKOTAAN,TOTAL,2007,406491.0,12.915319527579543,0
GORONTALO,PERKOTAAN,TOTAL,2008,389240.0,12.871953968041659,0
GORONTALO,PERKOTAAN,TOTAL,2009,399953.0,12.899104819477111,0
GORONTALO,PERKOTAAN,TOTAL,2010,537502.0,13.194689620363727,0
GORONTALO,PERKOTAAN,TOTAL,2011,675692.0,13.42349410985955,2
GORONTALO,PERKOTAAN,TOTAL,2012,684933.0,13.437077762237404,2
GORONTALO,PERKOTAAN,TOTAL,2013,740003.0,13.51441087057115,2
GORONTALO,PERKOTAAN,TOTAL,2014,831346.0,13.630802555873574,2
GORONTALO,PERKOTAAN,TOTAL,2015,942564.0,13.756360161443533,2
GORONTALO,PERKOTAAN,TOTAL,2016,1026768.0,13.841927536639067,1
GORONTALO,PERKOTAAN,TOTAL,2017,1206425.0,14.003172827727731,1
GORONTALO,PERKOTAAN,TOTAL,2018,1155347.0,13.95991215525799,1
GORONTALO,PERKOTAAN,TOTAL,2019,1273536.0,14.057308626768366,1
GORONTALO,PERKOTAAN,TOTAL,2020,1344333.0,14.111409281096025,1
GORONTALO,PERKOTAAN,TOTAL,2021,1392478.0,14.146596169879913,1
GORONTALO,PERKOTAAN,TOTAL,2022,1438877.0,14.1793742011774,1
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2011,256106.0,12.453350604887094,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2012,269533.0,12.504449820928473,0
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2013,276334.0,12.529369176794221,2
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2014,338353.0,12.731847963668221,2
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2015,326512.0,12.69622504313875,2
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2016,380934.0,12.850384035879834,2
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2017,441998.0,12.999062898613836,3
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2018,423925.0,12.957314190680371,3
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2019,452958.0,13.02355689264283,3
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2020,476069.0,13.073320181224998,3
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2021,529729.0,13.180122721760473,3
GORONTALO,PERDESAANPERKOTAAN,MAKANAN,2022,534461.0,13.189015912439082,3
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2011,260141.0,12.468982914756088,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2012,272686.0,12.516079896263552,0
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2013,303937.0,12.624579012219845,2
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2014,305658.0,12.630225380467499,2
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2015,340889.0,12.739315123580164,2
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2016,393591.0,12.883070118750423,2
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2017,456383.0,13.031089839387976,3
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2018,475801.0,13.072757080288985,3
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2019,549905.0,13.217502633511122,3
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2020,592212.0,13.291621646451913,3
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2021,616060.0,13.331101263586934,3
GORONTALO,PERDESAANPERKOTAAN,NONMAKANAN,2022,608535.0,13.318811351533183,3
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2011,516247.0,13.154342549157866,2
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2012,542220.0,13.20342894639221,2
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2013,580271.0,13.271252238109883,2
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2014,644011.0,13.37547263845326,2
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2015,667401.0,13.411147841998547,2
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2016,774525.0,13.56000650832079,2
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2017,898382.0,13.708351759698397,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2018,899727.0,13.709847774405887,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2019,1002864.0,13.818371461673824,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2020,1068281.0,13.881562308592367,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2021,1145790.0,13.95160578615181,1
GORONTALO,PERDESAANPERKOTAAN,TOTAL,2022,1142996.0,13.949164318101587,1
SULAWESI BARAT,PERDESAAN,MAKANAN,2007,140620.0,11.853823607091826,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2008,155240.0,11.952734027100849,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2009,175342.0,12.074499334611813,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2010,210483.0,12.257164919714517,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2011,211666.0,12.262769564008629,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2012,224338.0,12.320913579669444,0
SULAWESI BARAT,PERDESAAN,MAKANAN,2013,264810.0,12.486771642967694,2
SULAWESI BARAT,PERDESAAN,MAKANAN,2014,267869.0,12.498257067179372,2
SULAWESI BARAT,PERDESAAN,MAKANAN,2015,321635.0,12.681175750320609,2
SULAWESI BARAT,PERDESAAN,MAKANAN,2016,343144.0,12.745908377343257,2
SULAWESI BARAT,PERDESAAN,MAKANAN,2017,381140.0,12.85092466438675,3
SULAWESI BARAT,PERDESAAN,MAKANAN,2018,411814.0,12.928329498361682,3
SULAWESI BARAT,PERDESAAN,MAKANAN,2019,421338.0,12.951193014297477,3
SULAWESI BARAT,PERDESAAN,MAKANAN,2020,435461.0,12.984162815440111,3
SULAWESI BARAT,PERDESAAN,MAKANAN,2021,440991.0,12.99678201367487,3
SULAWESI BARAT,PERDESAAN,MAKANAN,2022,472671.0,13.066156980840326,3
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2007,105724.0,11.56859666234069,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2008,112470.0,11.630450689618431,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2009,115859.0,11.660137844650615,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2010,137736.0,11.833101348695969,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2011,133665.0,11.803099430076987,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2012,149377.0,11.914235285148246,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2013,171941.0,12.054912489625423,0
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2014,217856.0,12.291594163230416,2
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2015,263154.0,12.480498491171433,2
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2016,301160.0,12.615400284452635,2
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2017,285572.0,12.56225296716346,3
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2018,331560.0,12.711567083746276,3
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2019,331956.0,12.712760721438146,3
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2020,368095.0,12.816099052695737,3
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2021,388794.0,12.870807491403426,3
SULAWESI BARAT,PERDESAAN,NONMAKANAN,2022,395286.0,12.887367362328627,3
SULAWESI BARAT,PERDESAAN,TOTAL,2007,246345.0,12.414492330779195,0
SULAWESI BARAT,PERDESAAN,TOTAL,2008,267710.0,12.497663319437494,0
SULAWESI BARAT,PERDESAAN,TOTAL,2009,291201.0,12.58177246341295,0
SULAWESI BARAT,PERDESAAN,TOTAL,2010,348219.0,12.76058974292059,0
SULAWESI BARAT,PERDESAAN,TOTAL,2011,345331.0,12.75226155212214,0
SULAWESI BARAT,PERDESAAN,TOTAL,2012,373715.0,12.831251429649356,2
SULAWESI BARAT,PERDESAAN,TOTAL,2013,436751.0,12.987120807264581,2
SULAWESI BARAT,PERDESAAN,TOTAL,2014,485725.0,13.093399957887309,2
SULAWESI BARAT,PERDESAAN,TOTAL,2015,584789.0,13.2790080874083,2
SULAWESI BARAT,PERDESAAN,TOTAL,2016,644304.0,13.375927495456702,2
SULAWESI BARAT,PERDESAAN,TOTAL,2017,666712.0,13.410114947441096,3
SULAWESI BARAT,PERDESAAN,TOTAL,2018,743375.0,13.518957252224066,3
SULAWESI BARAT,PERDESAAN,TOTAL,2019,753295.0,13.53221352383022,3
SULAWESI BARAT,PERDESAAN,TOTAL,2020,803556.0,13.596803401282687,3
SULAWESI BARAT,PERDESAAN,TOTAL,2021,829785.0,13.62892311520327,3
SULAWESI BARAT,PERDESAAN,TOTAL,2022,867958.0,13.673899757503836,3
SULAWESI BARAT,PERKOTAAN,MAKANAN,2007,162826.0,12.00044356646522,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2008,182489.0,12.11445065598286,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2009,180629.0,12.104206019126604,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2010,254171.0,12.445766482181998,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2011,271260.0,12.510836736009948,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2012,279027.0,12.539067414190873,0
SULAWESI BARAT,PERKOTAAN,MAKANAN,2013,322191.0,12.682902920118186,2
SULAWESI BARAT,PERKOTAAN,MAKANAN,2014,324124.0,12.688884522840965,2
SULAWESI BARAT,PERKOTAAN,MAKANAN,2015,367632.0,12.8148404369252,2
SULAWESI BARAT,PERKOTAAN,MAKANAN,2016,413761.0,12.933046208273979,2
SULAWESI BARAT,PERKOTAAN,MAKANAN,2017,442691.0,13.000629547628558,3
SULAWESI BARAT,PERKOTAAN,MAKANAN,2018,505349.0,13.133006537502808,3
SULAWESI BARAT,PERKOTAAN,MAKANAN,2019,523244.0,13.167805084600861,3
SULAWESI BARAT,PERKOTAAN,MAKANAN,2020,526949.0,13.174860946362083,3
SULAWESI BARAT,PERKOTAAN,MAKANAN,2021,500120.0,13.122605348127053,3
SULAWESI BARAT,PERKOTAAN,MAKANAN,2022,567136.0,13.248356176098811,3
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2007,110203.0,11.610088472682861,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2008,141728.0,11.86167206246683,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2009,171992.0,12.055209057292998,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2010,262174.0,12.476767498702605,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2011,231118.0,12.350688008374092,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2012,282739.0,12.552283026421023,0
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2013,282775.0,12.552410343773843,2
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2014,305705.0,12.630379134771696,2
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2015,369746.0,12.820574266949867,2
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2016,434140.0,12.981124645111532,2
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2017,492846.0,13.10795406003032,3
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2018,560624.0,13.236807511795197,3
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2019,601146.0,13.306594775955602,3
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2020,658711.0,13.398041692164377,3
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2021,637081.0,13.364653654683952,3
SULAWESI BARAT,PERKOTAAN,NONMAKANAN,2022,733418.0,13.50547244101954,3
SULAWESI BARAT,PERKOTAAN,TOTAL,2007,273029.0,12.517336958239511,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2008,324217.0,12.689171408025622,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2009,352621.0,12.773151940646697,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2010,516345.0,13.154532362386092,0
SULAWESI BARAT,PERKOTAAN,TOTAL,2011,502377.0,13.127108103368407,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2012,561766.0,13.238842452161991,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2013,604966.0,13.312929190070776,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2014,629829.0,13.353205220684169,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2015,737378.0,13.510857285938908,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2016,847901.0,13.650520342058035,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2017,935537.0,13.748877043860622,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2018,1065973.0,13.879399493166577,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2019,1124390.0,13.932752113713535,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2020,1185660.0,13.985810982942656,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2021,1137201.0,13.944081417463028,1
SULAWESI BARAT,PERKOTAAN,TOTAL,2022,1300554.0,14.07830165440296,1
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,225501.0,12.32608430706514,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,236901.0,12.375401832491992,0
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2013,278355.0,12.536656148974808,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2014,280751.0,12.545226996350916,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,330890.0,12.709544294990405,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,357586.0,12.787133968153132,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,393942.0,12.883961507763589,3
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,433929.0,12.980638509751278,3
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,445426.0,13.006788651635821,3
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,457059.0,13.032569952286876,3
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2021,453030.0,13.023715834794844,3
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2022,491876.0,13.105983964219236,3
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2011,156289.0,11.959468534836239,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2012,180012.0,12.10078434948667,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2013,198103.0,12.196547424305102,0
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2014,237973.0,12.379916702988606,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2015,284601.0,12.558846992020083,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2016,328356.0,12.701856710106664,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2017,328683.0,12.70285208186276,3
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2018,385717.0,12.862861811502508,3
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2019,395586.0,12.888126016714505,3
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2020,436701.0,12.987006319266234,3
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2021,439349.0,12.993051640923989,3
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2022,464029.0,13.047704484290751,3
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2011,381790.0,12.852628617444873,0
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2012,416912.0,12.940632845920502,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2013,476458.0,13.074136954303036,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2014,518724.0,13.159129156594652,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2015,615491.0,13.330177226959218,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2016,685941.0,13.438548355028674,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2017,722625.0,13.490647078227445,3
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2018,819646.0,13.616629038749082,3
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2019,841013.0,13.642363585665517,3
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2020,893760.0,13.703193680606923,3
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2021,892380.0,13.701648450412918,3
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2022,955905.0,13.770414860839352,1
MALUKU,PERDESAAN,MAKANAN,2007,144773.0,11.882929184800235,0
MALUKU,PERDESAAN,MAKANAN,2008,155561.0,11.954799644962556,0
MALUKU,PERDESAAN,MAKANAN,2009,175256.0,12.074008747037798,0
MALUKU,PERDESAAN,MAKANAN,2010,212195.0,12.265265654842977,0
MALUKU,PERDESAAN,MAKANAN,2011,253671.0,12.443797372921841,0
MALUKU,PERDESAAN,MAKANAN,2012,270796.0,12.509124741672334,0
MALUKU,PERDESAAN,MAKANAN,2013,290663.0,12.579923239868997,2
MALUKU,PERDESAAN,MAKANAN,2014,339778.0,12.736050685250758,2
MALUKU,PERDESAAN,MAKANAN,2015,378946.0,12.845151632597148,2
MALUKU,PERDESAAN,MAKANAN,2016,378718.0,12.844549784271152,2
MALUKU,PERDESAAN,MAKANAN,2017,435864.0,12.985087841357446,3
MALUKU,PERDESAAN,MAKANAN,2018,396588.0,12.890655758929281,3
MALUKU,PERDESAAN,MAKANAN,2019,434336.0,12.981576009460031,3
MALUKU,PERDESAAN,MAKANAN,2020,462678.0,13.044788788086002,3
MALUKU,PERDESAAN,MAKANAN,2021,452659.0,13.022896570783717,3
MALUKU,PERDESAAN,MAKANAN,2022,523227.0,13.167772594512725,3
MALUKU,PERDESAAN,NONMAKANAN,2007,84049.0,11.339167138836762,0
MALUKU,PERDESAAN,NONMAKANAN,2008,93145.0,11.441923433615505,0
MALUKU,PERDESAAN,NONMAKANAN,2009,100316.0,11.516090451113385,0
MALUKU,PERDESAAN,NONMAKANAN,2010,136276.0,11.822444858030988,0
MALUKU,PERDESAAN,NONMAKANAN,2011,207461.0,12.24270346935196,0
MALUKU,PERDESAAN,NONMAKANAN,2012,200470.0,12.208424876863628,0
MALUKU,PERDESAAN,NONMAKANAN,2013,211038.0,12.259798229501705,0
MALUKU,PERDESAAN,NONMAKANAN,2014,254315.0,12.446332867244575,2
MALUKU,PERDESAAN,NONMAKANAN,2015,285648.0,12.562519063358804,2
MALUKU,PERDESAAN,NONMAKANAN,2016,302036.0,12.618304805408759,2
MALUKU,PERDESAAN,NONMAKANAN,2017,303463.0,12.623018266301264,3
MALUKU,PERDESAAN,NONMAKANAN,2018,323323.0,12.686410195415444,3
MALUKU,PERDESAAN,NONMAKANAN,2019,346058.0,12.754364559734153,3
MALUKU,PERDESAAN,NONMAKANAN,2020,392248.0,12.87965212119751,3
MALUKU,PERDESAAN,NONMAKANAN,2021,398215.0,12.894749850618668,3
MALUKU,PERDESAAN,NONMAKANAN,2022,426391.0,12.96311438993169,3
MALUKU,PERDESAAN,TOTAL,2007,228822.0,12.340704057911058,0
MALUKU,PERDESAAN,TOTAL,2008,248707.0,12.424034796543943,0
MALUKU,PERDESAAN,TOTAL,2009,275572.0,12.526607845252789,0
MALUKU,PERDESAAN,TOTAL,2010,348471.0,12.761313161622082,0
MALUKU,PERDESAAN,TOTAL,2011,461132.0,13.04144178362352,2
MALUKU,PERDESAAN,TOTAL,2012,471266.0,13.063180091364254,2
MALUKU,PERDESAAN,TOTAL,2013,501701.0,13.125761596910483,2
MALUKU,PERDESAAN,TOTAL,2014,594093.0,13.294792834982953,2
MALUKU,PERDESAAN,TOTAL,2015,664594.0,13.406933111552032,2
MALUKU,PERDESAAN,TOTAL,2016,680754.0,13.430957755349283,2
MALUKU,PERDESAAN,TOTAL,2017,739327.0,13.51349694449228,3
MALUKU,PERDESAAN,TOTAL,2018,719911.0,13.486884261300272,3
MALUKU,PERDESAAN,TOTAL,2019,780394.0,13.567555480739784,3
MALUKU,PERDESAAN,TOTAL,2020,854927.0,13.658772533846676,3
MALUKU,PERDESAAN,TOTAL,2021,850875.0,13.654021686010323,3
MALUKU,PERDESAAN,TOTAL,2022,949618.0,13.763816130502029,1
MALUKU,PERKOTAAN,MAKANAN,2007,217097.0,12.288104143479408,0
MALUKU,PERKOTAAN,MAKANAN,2008,232003.0,12.354509891879127,0
MALUKU,PERKOTAAN,MAKANAN,2009,247366.0,12.418628342816495,0
MALUKU,PERKOTAAN,MAKANAN,2010,262616.0,12.478451975998423,0
MALUKU,PERKOTAAN,MAKANAN,2011,333695.0,12.717985677853118,0
MALUKU,PERKOTAAN,MAKANAN,2012,403908.0,12.908944884046502,2
MALUKU,PERKOTAAN,MAKANAN,2013,414484.0,12.934792064724151,2
MALUKU,PERKOTAAN,MAKANAN,2014,465179.0,13.05017970644106,2
MALUKU,PERKOTAAN,MAKANAN,2015,486374.0,13.094735210286855,2
MALUKU,PERKOTAAN,MAKANAN,2016,511198.0,13.144514225862014,2
MALUKU,PERKOTAAN,MAKANAN,2017,556649.0,13.229691955156854,3
MALUKU,PERKOTAAN,MAKANAN,2018,623805.0,13.34359470157704,3
MALUKU,PERKOTAAN,MAKANAN,2019,601811.0,13.30770038315874,3
MALUKU,PERKOTAAN,MAKANAN,2020,620871.0,13.338880220507502,3
MALUKU,PERKOTAAN,MAKANAN,2021,642907.0,13.373756913667227,3
MALUKU,PERKOTAAN,MAKANAN,2022,678816.0,13.428106856224247,3
MALUKU,PERKOTAAN,NONMAKANAN,2007,234650.0,12.365854582879795,0
MALUKU,PERKOTAAN,NONMAKANAN,2008,233809.0,12.362264098705085,0
MALUKU,PERKOTAAN,NONMAKANAN,2009,229082.0,12.341839662283752,0
MALUKU,PERKOTAAN,NONMAKANAN,2010,239822.0,12.38765643023722,0
MALUKU,PERKOTAAN,NONMAKANAN,2011,406185.0,12.91456646175406,0
MALUKU,PERKOTAAN,NONMAKANAN,2012,406085.0,12.914320238812715,2
MALUKU,PERKOTAAN,NONMAKANAN,2013,484342.0,13.090548612391263,2
